eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.03, 0.00, 0.00),(0.02, -0.81, 0.58),(-75.01, -5.00, 0.00),(0.46, 0.50),0.1869574,City_Berlin
(-0.04, 0.00, 0.00),(0.00, -0.83, 0.56),(-92.46, -11.10, 0.00),(0.45, 0.49),0.219161,City_Berlin
(-0.03, 0.05, -0.03),(0.00, -0.86, 0.51),(-71.10, -7.16, 0.00),(0.46, 0.49),0.4882393,Card_CityCard
(-0.02, 0.05, -0.03),(0.00, -0.86, 0.51),(-62.05, -8.62, 0.00),(0.47, 0.49),0.5401077,Card_CityCard
(-0.02, 0.05, -0.03),(0.00, -0.87, 0.50),(-55.22, -9.46, 0.00),(0.47, 0.49),0.597023,Card_CityCard
(-0.03, 0.04, -0.03),(-0.02, -0.88, 0.48),(-64.77, -31.05, 0.00),(0.47, 0.47),0.6621857,Card_CityCard
(-0.06, 0.00, -0.14),(-0.12, -0.96, 0.24),(-142.31, -339.36, 0.00),(0.43, 0.19),1.191779,Card_CityCard_Player1
(-0.06, 0.05, -0.07),(-0.14, -0.89, 0.44),(-160.80, -111.05, 0.00),(0.42, 0.40),1.3537,Card_CityCard
(-0.05, 0.05, -0.06),(-0.15, -0.88, 0.45),(-157.84, -95.53, 0.00),(0.42, 0.41),1.406051,Card_CityCard
(-0.06, 0.03, -0.05),(-0.15, -0.88, 0.45),(-157.62, -81.08, 0.00),(0.42, 0.42),1.458192,Card_CityCard
(-0.05, 0.05, -0.05),(-0.14, -0.88, 0.46),(-137.98, -62.18, 0.00),(0.43, 0.44),1.686186,Card_CityCard
(-0.04, 0.05, -0.05),(-0.12, -0.88, 0.47),(-116.28, -45.86, 0.00),(0.44, 0.46),1.752441,Card_CityCard
(-0.05, 0.05, -0.04),(-0.13, -0.87, 0.47),(-131.35, -22.25, 0.00),(0.43, 0.48),1.816975,Card_CityCard
(-0.06, 0.00, -0.01),(-0.13, -0.87, 0.48),(-140.24, -14.42, 0.00),(0.43, 0.49),1.883304,City_Prague
(-0.05, 0.05, -0.05),(-0.14, -0.89, 0.44),(-146.27, -71.39, 0.00),(0.42, 0.43),2.057617,Card_CityCard
(-0.05, 0.05, -0.05),(-0.13, -0.89, 0.44),(-139.58, -71.29, 0.00),(0.43, 0.43),2.111601,Card_CityCard
(-0.05, 0.05, -0.05),(-0.12, -0.88, 0.45),(-133.33, -54.28, 0.00),(0.43, 0.45),2.168336,Card_CityCard
(-0.04, 0.05, -0.05),(-0.13, -0.88, 0.46),(-129.89, -56.10, 0.00),(0.43, 0.45),2.459658,Card_EventCard
(-0.04, 0.05, -0.05),(-0.13, -0.88, 0.46),(-130.58, -49.89, 0.00),(0.43, 0.45),2.521868,Card_EventCard
(-0.04, 0.05, -0.04),(-0.13, -0.87, 0.47),(-130.07, -39.78, 0.00),(0.43, 0.46),2.578588,Card_EventCard
(-0.03, 0.00, -0.03),(-0.08, -0.89, 0.45),(-68.47, -86.93, 0.00),(0.46, 0.42),2.904141,City_Warsaw
(-0.03, 0.00, -0.04),(-0.08, -0.90, 0.44),(-63.20, -99.15, 0.00),(0.47, 0.41),2.977286,City_Warsaw
(-0.03, 0.00, -0.04),(-0.08, -0.90, 0.44),(-65.60, -98.57, 0.00),(0.47, 0.41),3.055395,City_Warsaw
(-0.03, 0.00, -0.04),(-0.08, -0.89, 0.44),(-68.63, -89.71, 0.00),(0.46, 0.42),3.107245,City_Warsaw
(-0.03, 0.00, -0.04),(-0.08, -0.89, 0.44),(-66.38, -94.82, 0.00),(0.47, 0.41),3.165057,City_Warsaw
(-0.02, 0.00, -0.04),(-0.08, -0.90, 0.44),(-61.79, -95.41, 0.00),(0.47, 0.41),3.219368,City_Warsaw
(-0.02, 0.00, -0.03),(-0.08, -0.89, 0.45),(-61.79, -86.07, 0.00),(0.47, 0.42),3.287498,City_Warsaw
(-0.03, 0.00, -0.03),(-0.08, -0.89, 0.44),(-65.81, -85.68, 0.00),(0.47, 0.42),3.352312,City_Warsaw
(-0.03, 0.00, -0.04),(-0.08, -0.89, 0.44),(-66.72, -89.82, 0.00),(0.47, 0.42),3.426758,City_Warsaw
(-0.02, 0.00, -0.04),(-0.08, -0.89, 0.44),(-61.80, -88.79, 0.00),(0.47, 0.42),3.484525,City_Warsaw
(-0.02, 0.00, -0.04),(-0.07, -0.90, 0.44),(-58.24, -94.06, 0.00),(0.47, 0.41),3.538155,City_Warsaw
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.38),(-17.25, -171.42, 0.00),(0.49, 0.34),3.605103,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-18.20, -179.85, 0.00),(0.49, 0.33),3.655742,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-18.72, -176.10, 0.00),(0.49, 0.34),3.70542,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-21.38, -178.02, 0.00),(0.49, 0.34),3.762978,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-22.89, -178.10, 0.00),(0.49, 0.34),3.819035,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-17.71, -180.91, 0.00),(0.49, 0.33),3.870624,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-16.59, -179.94, 0.00),(0.49, 0.33),3.931578,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.38),(-20.02, -175.03, 0.00),(0.49, 0.34),3.985572,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-18.84, -178.79, 0.00),(0.49, 0.33),4.038827,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-17.00, -181.42, 0.00),(0.49, 0.33),4.098647,City_Minsk
(-0.01, 0.00, -0.07),(-0.05, -0.93, 0.37),(-22.05, -179.61, 0.00),(0.49, 0.33),4.158807,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-20.88, -180.03, 0.00),(0.49, 0.33),4.227845,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.93, 0.37),(-22.69, -180.18, 0.00),(0.49, 0.33),4.281297,City_Minsk
(-0.01, 0.00, -0.07),(-0.05, -0.93, 0.38),(-24.69, -177.05, 0.00),(0.49, 0.34),4.335956,City_Minsk
(-0.01, 0.00, -0.07),(-0.04, -0.92, 0.38),(-23.67, -175.10, 0.00),(0.49, 0.34),4.388967,City_Minsk
(-0.04, 0.00, -0.08),(-0.12, -0.93, 0.35),(-104.14, -206.62, 0.00),(0.45, 0.31),4.461606,City_Kiev
(-0.04, 0.00, -0.08),(-0.13, -0.93, 0.35),(-105.57, -211.25, 0.00),(0.45, 0.30),4.52649,City_Kiev
(-0.04, 0.00, -0.09),(-0.12, -0.93, 0.34),(-102.36, -214.94, 0.00),(0.45, 0.30),4.586717,City_Kiev
(-0.04, 0.00, -0.08),(-0.12, -0.93, 0.35),(-104.82, -210.08, 0.00),(0.45, 0.31),4.64309,City_Kiev
(-0.04, 0.00, -0.09),(-0.13, -0.93, 0.34),(-110.77, -212.71, 0.00),(0.44, 0.30),4.69769,City_Kiev
(-0.04, 0.00, -0.09),(-0.13, -0.93, 0.34),(-109.00, -213.33, 0.00),(0.44, 0.30),4.771607,City_Kiev
(-0.04, 0.00, -0.09),(-0.12, -0.93, 0.34),(-103.50, -215.07, 0.00),(0.45, 0.30),4.8306,City_Kiev
(-0.04, 0.00, -0.08),(-0.13, -0.93, 0.35),(-106.54, -210.82, 0.00),(0.44, 0.30),4.894696,City_Kiev
(-0.04, 0.00, -0.09),(-0.12, -0.93, 0.34),(-100.95, -215.39, 0.00),(0.45, 0.30),4.947038,City_Kiev
(-0.04, 0.00, -0.09),(-0.12, -0.93, 0.34),(-100.46, -217.01, 0.00),(0.45, 0.30),5.011153,City_Kiev
(-0.04, 0.00, -0.09),(-0.12, -0.93, 0.34),(-100.86, -217.15, 0.00),(0.45, 0.30),5.065187,City_Kiev
(-0.04, 0.00, -0.09),(-0.13, -0.93, 0.34),(-104.42, -215.46, 0.00),(0.45, 0.30),5.113341,City_Kiev
(-0.04, 0.00, -0.08),(-0.12, -0.93, 0.35),(-102.86, -211.26, 0.00),(0.45, 0.30),5.170306,City_Kiev
(-0.04, 0.00, -0.08),(-0.12, -0.93, 0.35),(-102.42, -211.41, 0.00),(0.45, 0.30),5.223563,City_Kiev
(-0.04, 0.00, -0.08),(-0.13, -0.93, 0.35),(-106.42, -210.85, 0.00),(0.44, 0.30),5.277972,City_Kiev
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(38.80, -265.55, 0.00),(0.52, 0.25),5.398034,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(40.06, -265.53, 0.00),(0.52, 0.25),5.463468,City_Moscow
(0.01, 0.00, -0.09),(0.00, -0.94, 0.35),(22.98, -217.12, 0.00),(0.51, 0.30),6.124064,City_Minsk
(0.01, 0.00, -0.08),(0.00, -0.93, 0.36),(22.89, -204.57, 0.00),(0.51, 0.31),6.175008,City_Minsk
(0.01, 0.00, -0.08),(-0.01, -0.93, 0.36),(18.18, -204.21, 0.00),(0.51, 0.31),6.255319,City_Minsk
(0.01, 0.00, -0.08),(-0.01, -0.93, 0.35),(12.74, -206.92, 0.00),(0.51, 0.31),6.310351,City_Minsk
(0.01, 0.00, -0.08),(-0.01, -0.94, 0.35),(17.27, -208.21, 0.00),(0.51, 0.31),6.364987,City_Minsk
(0.01, 0.00, -0.08),(-0.01, -0.93, 0.36),(20.78, -204.99, 0.00),(0.51, 0.31),6.44147,City_Minsk
(0.01, 0.00, -0.08),(-0.01, -0.93, 0.36),(17.93, -201.79, 0.00),(0.51, 0.31),6.5122,City_Minsk
(0.01, 0.00, -0.08),(-0.01, -0.93, 0.36),(16.12, -203.08, 0.00),(0.51, 0.31),6.566506,City_Minsk
(0.00, 0.00, -0.08),(-0.03, -0.93, 0.37),(-6.26, -189.84, 0.00),(0.50, 0.32),6.621644,City_Minsk
(0.00, 0.00, -0.07),(-0.03, -0.92, 0.39),(-5.60, -167.31, 0.00),(0.50, 0.35),6.677003,City_Minsk
(0.00, 0.00, -0.07),(-0.04, -0.92, 0.38),(-10.85, -175.38, 0.00),(0.49, 0.34),6.743205,City_Minsk
(0.00, 0.00, -0.07),(-0.04, -0.93, 0.38),(-10.72, -181.25, 0.00),(0.49, 0.33),6.816487,City_Minsk
(0.00, 0.00, -0.07),(-0.03, -0.93, 0.38),(-8.34, -179.63, 0.00),(0.50, 0.33),6.866254,City_Minsk
(0.00, 0.00, -0.07),(-0.04, -0.93, 0.38),(-9.58, -181.93, 0.00),(0.50, 0.33),6.915631,City_Minsk
(0.00, 0.00, -0.07),(-0.04, -0.93, 0.37),(-10.07, -184.46, 0.00),(0.49, 0.33),6.984921,City_Minsk
(0.00, 0.00, -0.07),(-0.03, -0.93, 0.38),(-5.46, -179.23, 0.00),(0.50, 0.33),7.049546,City_Minsk
(0.00, 0.00, -0.07),(-0.03, -0.93, 0.38),(-7.75, -179.96, 0.00),(0.50, 0.33),7.101575,City_Minsk
(0.00, 0.00, -0.07),(-0.03, -0.93, 0.37),(-9.30, -183.81, 0.00),(0.50, 0.33),7.163136,City_Minsk
(0.00, 0.00, -0.07),(-0.04, -0.93, 0.37),(-9.13, -185.15, 0.00),(0.50, 0.33),7.236281,City_Minsk
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(38.19, -266.04, 0.00),(0.52, 0.25),7.918649,City_Moscow
(0.01, 0.00, -0.11),(0.01, -0.95, 0.30),(36.00, -268.63, 0.00),(0.52, 0.25),7.987546,City_Moscow
(0.01, 0.00, -0.11),(0.01, -0.96, 0.29),(35.68, -276.69, 0.00),(0.52, 0.24),8.039981,City_Moscow
(0.01, 0.00, -0.11),(0.01, -0.96, 0.29),(36.66, -281.10, 0.00),(0.52, 0.24),8.099418,City_Moscow
(0.02, 0.00, -0.11),(0.02, -0.96, 0.29),(46.30, -275.94, 0.00),(0.52, 0.24),8.156781,City_Moscow
(0.02, 0.00, -0.12),(0.02, -0.96, 0.28),(46.98, -289.00, 0.00),(0.52, 0.23),8.222028,City_Moscow
(0.02, 0.00, -0.12),(0.02, -0.96, 0.27),(52.75, -307.72, 0.00),(0.53, 0.22),8.280841,City_Moscow
(0.02, 0.00, -0.12),(0.02, -0.96, 0.28),(48.99, -292.55, 0.00),(0.53, 0.23),8.352881,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.96, 0.29),(41.29, -285.70, 0.00),(0.52, 0.24),8.419534,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(41.22, -277.28, 0.00),(0.52, 0.24),8.491862,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(42.30, -277.73, 0.00),(0.52, 0.24),8.560903,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(39.70, -278.26, 0.00),(0.52, 0.24),8.614673,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(39.48, -276.17, 0.00),(0.52, 0.24),8.696195,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(45.40, -272.94, 0.00),(0.52, 0.25),8.745654,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(45.95, -271.07, 0.00),(0.52, 0.25),8.79917,City_Moscow
(0.02, 0.00, -0.11),(0.00, -0.95, 0.30),(37.55, -276.41, 0.00),(0.52, 0.24),8.85113,City_Moscow
(0.01, 0.00, -0.11),(0.00, -0.95, 0.30),(31.87, -278.80, 0.00),(0.52, 0.24),8.902873,City_Moscow
(0.01, 0.00, -0.11),(0.00, -0.95, 0.30),(35.78, -277.36, 0.00),(0.52, 0.24),8.955178,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(39.38, -275.96, 0.00),(0.52, 0.24),9.030427,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(40.52, -275.46, 0.00),(0.52, 0.24),9.085084,City_Moscow
(0.02, 0.00, -0.11),(0.00, -0.95, 0.30),(39.09, -275.47, 0.00),(0.52, 0.24),9.139068,City_Moscow
(0.01, 0.00, -0.11),(0.00, -0.95, 0.30),(36.23, -278.82, 0.00),(0.52, 0.24),9.200067,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(41.35, -277.49, 0.00),(0.52, 0.24),9.270696,City_Moscow
(0.02, 0.00, -0.11),(0.01, -0.95, 0.30),(41.09, -278.22, 0.00),(0.52, 0.24),9.336062,City_Moscow
(0.01, 0.00, -0.11),(0.00, -0.95, 0.30),(36.76, -280.59, 0.00),(0.52, 0.24),9.395686,City_Moscow
