eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.02, 0.00, -0.01),(0.02, -0.82, 0.58),(-50.31, -30.15, 0.00),(0.47, 0.47),15.58357,Background_EyeArea
(-0.03, 0.00, -0.01),(0.00, -0.82, 0.57),(-83.66, -36.14, 0.00),(0.46, 0.47),15.78343,Background_EyeArea
(0.00, 0.00, -0.03),(0.05, -0.83, 0.55),(-7.92, -87.75, 0.00),(0.50, 0.42),15.81644,Background_EyeArea
(0.02, 0.00, 0.01),(0.10, -0.80, 0.59),(54.30, 15.56, 0.00),(0.53, 0.51),15.85797,Background_EyeArea
(-0.01, 0.00, 0.00),(0.06, -0.81, 0.59),(-14.54, 1.34, 0.00),(0.49, 0.50),15.90975,Background_EyeArea
(-0.01, 0.00, -0.01),(0.05, -0.81, 0.58),(-37.17, -20.94, 0.00),(0.48, 0.48),15.96746,Background_EyeArea
(-0.02, 0.00, -0.02),(0.04, -0.82, 0.57),(-51.01, -53.01, 0.00),(0.47, 0.45),15.98986,Background_EyeArea
(-0.03, 0.00, -0.02),(0.02, -0.83, 0.56),(-66.72, -60.79, 0.00),(0.47, 0.44),16.00998,Background_EyeArea
(-0.02, 0.04, -0.04),(0.04, -0.82, 0.57),(-43.44, -45.52, 0.00),(0.48, 0.46),16.04087,Card_CityCard
(-0.01, 0.05, -0.04),(0.05, -0.82, 0.57),(-15.92, -20.28, 0.00),(0.49, 0.48),16.09961,Card_CityCard
(-0.01, 0.05, -0.03),(0.05, -0.80, 0.59),(-16.02, 29.56, 0.00),(0.49, 0.53),16.12895,Card_CityCard
(-0.01, 0.05, -0.03),(0.04, -0.81, 0.59),(-23.44, 15.51, 0.00),(0.49, 0.51),16.16501,Card_CityCard
(-0.02, 0.05, -0.04),(0.03, -0.82, 0.57),(-34.75, -20.97, 0.00),(0.48, 0.48),16.22213,Card_CityCard
(-0.01, 0.00, -0.03),(0.02, -0.83, 0.56),(-33.52, -64.04, 0.00),(0.48, 0.44),16.27146,Background_EyeArea
(-0.02, 0.00, -0.04),(0.01, -0.84, 0.54),(-41.71, -88.61, 0.00),(0.48, 0.42),16.31233,City_Warsaw
(-0.02, 0.00, -0.04),(0.00, -0.84, 0.54),(-47.96, -91.69, 0.00),(0.48, 0.42),16.36192,City_Warsaw
(-0.02, 0.00, -0.03),(0.00, -0.84, 0.55),(-50.06, -72.85, 0.00),(0.47, 0.43),16.39197,Background_EyeArea
(-0.01, 0.05, -0.06),(0.01, -0.84, 0.55),(-31.57, -67.17, 0.00),(0.48, 0.44),16.42496,Card_CityCard
(-0.01, 0.05, -0.07),(0.00, -0.84, 0.54),(-34.94, -87.33, 0.00),(0.48, 0.42),16.47704,Card_CityCard
(-0.01, 0.05, -0.07),(0.00, -0.84, 0.54),(-36.11, -84.84, 0.00),(0.48, 0.42),16.51796,Card_CityCard
(-0.02, 0.05, -0.06),(-0.01, -0.84, 0.55),(-45.47, -60.52, 0.00),(0.48, 0.44),16.54822,Card_CityCard
(-0.02, 0.03, -0.04),(-0.02, -0.84, 0.55),(-54.71, -59.51, 0.00),(0.47, 0.44),16.58204,Card_CityCard
(-0.02, 0.00, -0.03),(-0.01, -0.84, 0.55),(-45.59, -66.37, 0.00),(0.48, 0.44),16.61483,Background_EyeArea
(-0.01, 0.00, -0.03),(0.00, -0.84, 0.54),(-32.66, -70.63, 0.00),(0.48, 0.43),16.66201,Background_EyeArea
(-0.01, 0.00, -0.03),(0.00, -0.84, 0.54),(-28.98, -79.61, 0.00),(0.48, 0.43),16.70287,Background_EyeArea
