eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-66.77, -6.55, 0.00),(0.47, 0.49),0,Background_EyeArea
(-0.02, 0.00, 0.00),(-0.09, -0.78, 0.62),(-60.22, -10.16, 0.00),(0.47, 0.49),0.1880655,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.09, -0.78, 0.62),(-64.90, -13.75, 0.00),(0.47, 0.49),0.2140713,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-66.01, -10.82, 0.00),(0.47, 0.49),0.242579,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-66.60, -7.36, 0.00),(0.47, 0.49),0.2622452,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-66.52, -7.57, 0.00),(0.47, 0.49),0.2904973,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-65.84, -7.68, 0.00),(0.47, 0.49),0.3095636,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-65.54, -6.40, 0.00),(0.47, 0.49),0.3168268,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-64.95, -5.29, 0.00),(0.47, 0.50),0.3314195,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-66.01, -5.01, 0.00),(0.47, 0.50),0.3424702,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-64.76, -8.58, 0.00),(0.47, 0.49),0.3608837,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.09, -0.78, 0.62),(-64.92, -9.32, 0.00),(0.47, 0.49),0.3725877,Background_EyeArea
(-0.02, 0.04, -0.04),(-0.09, -0.78, 0.62),(-64.07, -9.42, 0.00),(0.47, 0.49),0.3837638,Card_CityCard
(-0.02, 0.04, -0.04),(-0.09, -0.78, 0.62),(-62.30, -12.74, 0.00),(0.47, 0.49),0.397923,Card_CityCard
(-0.02, 0.05, -0.04),(-0.09, -0.78, 0.62),(-59.62, -13.35, 0.00),(0.47, 0.49),0.4111834,Card_CityCard
(-0.02, 0.05, -0.05),(-0.09, -0.78, 0.61),(-58.03, -15.51, 0.00),(0.47, 0.49),0.4231849,Card_CityCard
(-0.02, 0.05, -0.05),(-0.09, -0.78, 0.61),(-55.78, -15.55, 0.00),(0.47, 0.49),0.4361434,Card_CityCard
(-0.02, 0.05, -0.05),(-0.09, -0.78, 0.61),(-54.01, -15.34, 0.00),(0.47, 0.49),0.4487619,Card_CityCard
(-0.02, 0.05, -0.05),(-0.09, -0.78, 0.61),(-54.24, -14.87, 0.00),(0.47, 0.49),0.4623828,Card_CityCard
(-0.02, 0.05, -0.04),(-0.09, -0.78, 0.61),(-53.93, -13.56, 0.00),(0.47, 0.49),0.4755836,Card_CityCard
(-0.02, 0.05, -0.04),(-0.09, -0.78, 0.61),(-52.93, -12.84, 0.00),(0.47, 0.49),0.488503,Card_CityCard
(-0.01, 0.05, -0.04),(-0.09, -0.78, 0.61),(-51.04, -13.59, 0.00),(0.47, 0.49),0.5025468,Card_CityCard
(-0.01, 0.05, -0.04),(-0.09, -0.78, 0.62),(-48.97, -6.72, 0.00),(0.47, 0.49),0.5199389,Card_CityCard
(-0.01, 0.04, -0.04),(-0.09, -0.78, 0.62),(-45.44, -9.14, 0.00),(0.48, 0.49),0.5355,Card_CityCard
(-0.01, 0.03, -0.03),(-0.08, -0.78, 0.62),(-41.44, -11.78, 0.00),(0.48, 0.49),0.5417514,Card_CityCard
(-0.01, 0.03, -0.03),(-0.08, -0.78, 0.61),(-39.10, -13.91, 0.00),(0.48, 0.49),0.5548615,Card_CityCard
(-0.02, 0.00, 0.00),(-0.09, -0.78, 0.62),(-40.97, -9.22, 0.00),(0.48, 0.49),0.5809479,Background_EyeArea
(-0.02, 0.00, 0.00),(-0.09, -0.78, 0.62),(-43.56, -6.19, 0.00),(0.48, 0.49),0.6083899,Background_EyeArea
(-0.02, 0.00, 0.00),(-0.10, -0.78, 0.62),(-54.15, -2.29, 0.00),(0.47, 0.50),0.6367798,Background_EyeArea
(-0.02, 0.00, 0.00),(-0.10, -0.78, 0.62),(-58.79, 1.62, 0.00),(0.47, 0.50),0.6557541,Background_EyeArea
(-0.02, 0.00, 0.00),(-0.10, -0.78, 0.62),(-60.56, 5.93, 0.00),(0.47, 0.51),0.682117,Background_EyeArea
(-0.02, 0.00, 0.00),(-0.10, -0.78, 0.62),(-62.20, 9.58, 0.00),(0.47, 0.51),0.6941323,City_Hamburg
(-0.03, 0.00, 0.01),(-0.11, -0.77, 0.62),(-64.86, 15.36, 0.00),(0.47, 0.51),0.7048149,City_Hamburg
(-0.03, 0.00, 0.01),(-0.11, -0.77, 0.62),(-66.41, 17.89, 0.00),(0.47, 0.52),0.7189674,City_Hamburg
(-0.03, 0.00, 0.01),(-0.11, -0.77, 0.63),(-67.71, 19.66, 0.00),(0.46, 0.52),0.7312617,City_Hamburg
(-0.02, 0.03, -0.02),(-0.11, -0.77, 0.63),(-68.73, 21.18, 0.00),(0.46, 0.52),0.7440248,Card_CityCard
(-0.02, 0.03, -0.02),(-0.11, -0.77, 0.63),(-67.92, 20.38, 0.00),(0.46, 0.52),0.7569504,Card_CityCard
(-0.02, 0.05, -0.03),(-0.11, -0.77, 0.63),(-69.30, 21.03, 0.00),(0.46, 0.52),0.7702041,Card_CityCard
(-0.02, 0.05, -0.03),(-0.11, -0.77, 0.63),(-70.53, 21.54, 0.00),(0.46, 0.52),0.7836385,Card_CityCard
(-0.02, 0.05, -0.03),(-0.11, -0.78, 0.62),(-68.78, 13.69, 0.00),(0.46, 0.51),0.7961502,Card_CityCard
(-0.02, 0.05, -0.03),(-0.11, -0.78, 0.62),(-69.93, 13.52, 0.00),(0.46, 0.51),0.809279,Card_CityCard
(-0.02, 0.05, -0.04),(-0.11, -0.78, 0.62),(-67.15, 3.16, 0.00),(0.47, 0.50),0.8265805,Card_CityCard
(-0.02, 0.05, -0.04),(-0.11, -0.78, 0.61),(-68.90, 0.86, 0.00),(0.46, 0.50),0.8405252,Card_CityCard
(-0.02, 0.05, -0.04),(-0.11, -0.78, 0.61),(-69.80, -4.08, 0.00),(0.46, 0.50),0.8481712,Card_CityCard
(-0.02, 0.05, -0.04),(-0.11, -0.78, 0.61),(-72.38, -6.10, 0.00),(0.46, 0.49),0.8619847,Card_CityCard
(-0.02, 0.05, -0.04),(-0.11, -0.78, 0.61),(-75.75, -9.09, 0.00),(0.46, 0.49),0.8757858,Card_CityCard
(-0.04, 0.05, -0.07),(-0.17, -0.81, 0.56),(-135.86, -89.13, 0.00),(0.43, 0.42),0.8892522,Card_CityCard
(-0.05, 0.05, -0.07),(-0.17, -0.81, 0.56),(-139.45, -91.29, 0.00),(0.43, 0.42),0.9041204,Card_CityCard
(-0.11, 0.00, -0.12),(-0.31, -0.87, 0.38),(-271.53, -305.48, 0.00),(0.36, 0.22),0.9176621,Background_EyeArea
(-0.10, 0.02, -0.13),(-0.32, -0.87, 0.38),(-274.14, -308.95, 0.00),(0.36, 0.21),0.93152,Card_CityCard
(-0.10, 0.02, -0.13),(-0.32, -0.87, 0.38),(-276.58, -312.60, 0.00),(0.36, 0.21),0.9456792,Card_CityCard
(-0.13, 0.02, -0.16),(-0.39, -0.87, 0.31),(-347.57, -386.10, 0.00),(0.32, 0.14),0.9595866,Card_CityCard
(-0.14, 0.00, -0.16),(-0.39, -0.87, 0.31),(-350.60, -389.35, 0.00),(0.32, 0.14),0.9762778,Card_CityCard
(-0.14, 0.00, -0.16),(-0.39, -0.87, 0.30),(-354.06, -392.91, 0.00),(0.32, 0.14),0.9908552,Card_CityCard
(-0.14, 0.00, -0.16),(-0.39, -0.87, 0.30),(-357.11, -396.32, 0.00),(0.31, 0.13),1.004721,Background_EyeArea
