eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.04, 0.00, 0.02),(0.01, -0.79, 0.61),(-108.64, 59.92, 0.00),(0.44, 0.56),29.58877,Background_EyeArea
(-0.04, 0.00, 0.02),(0.01, -0.79, 0.61),(-107.09, 54.13, 0.00),(0.44, 0.55),29.81082,Background_EyeArea
(-0.04, 0.00, 0.03),(0.02, -0.79, 0.61),(-96.01, 74.42, 0.00),(0.45, 0.57),29.85361,City_Amsterdam
(-0.03, 0.00, 0.02),(0.02, -0.80, 0.60),(-86.37, 55.07, 0.00),(0.46, 0.55),29.92003,Background_EyeArea
(-0.03, 0.00, 0.01),(0.02, -0.81, 0.59),(-84.50, 34.67, 0.00),(0.46, 0.53),29.9465,Background_EyeArea
(-0.04, 0.00, 0.03),(0.02, -0.80, 0.60),(-88.18, 78.12, 0.00),(0.45, 0.57),30.00082,City_Amsterdam
(-0.04, 0.00, 0.03),(0.02, -0.79, 0.61),(-90.96, 85.22, 0.00),(0.45, 0.58),30.04849,City_Amsterdam
(-0.04, 0.04, 0.01),(0.01, -0.79, 0.61),(-95.41, 94.94, 0.00),(0.45, 0.59),30.10501,Card_CityCard
(-0.04, 0.05, 0.00),(0.00, -0.79, 0.61),(-110.48, 103.98, 0.00),(0.44, 0.60),30.14041,Card_CityCard
(-0.04, 0.05, 0.01),(0.00, -0.79, 0.62),(-107.94, 118.71, 0.00),(0.44, 0.61),30.20517,Card_CityCard
(-0.04, 0.04, 0.03),(-0.01, -0.78, 0.63),(-110.83, 151.53, 0.00),(0.44, 0.64),30.26594,Card_CityCard
(-0.05, 0.00, 0.06),(-0.03, -0.78, 0.62),(-134.50, 144.66, 0.00),(0.43, 0.63),30.30999,Background_EyeArea
(-0.05, 0.00, 0.06),(-0.02, -0.78, 0.62),(-127.99, 148.05, 0.00),(0.43, 0.64),30.38724,Background_EyeArea
(-0.05, 0.00, 0.06),(-0.02, -0.78, 0.62),(-125.82, 141.24, 0.00),(0.43, 0.63),30.44593,City_Paris
(-0.05, 0.05, 0.02),(-0.02, -0.78, 0.62),(-130.67, 146.43, 0.00),(0.43, 0.64),30.46947,Card_CityCard
(-0.06, 0.05, 0.01),(-0.04, -0.79, 0.61),(-147.25, 129.15, 0.00),(0.42, 0.62),30.53703,Card_CityCard
(-0.06, 0.05, 0.02),(-0.04, -0.79, 0.61),(-157.97, 135.44, 0.00),(0.42, 0.63),30.59176,Card_CityCard
(-0.06, 0.00, 0.04),(-0.04, -0.80, 0.60),(-152.57, 111.24, 0.00),(0.42, 0.60),30.66289,City_Paris
(-0.05, 0.00, 0.05),(-0.02, -0.80, 0.60),(-132.06, 119.76, 0.00),(0.43, 0.61),30.73217,City_Paris
(-0.05, 0.00, 0.04),(-0.03, -0.80, 0.59),(-135.04, 107.33, 0.00),(0.43, 0.60),30.76853,City_Paris
(-0.05, 0.04, 0.02),(-0.02, -0.80, 0.60),(-131.22, 115.86, 0.00),(0.43, 0.61),30.84524,Card_CityCard
(-0.05, 0.05, 0.01),(-0.02, -0.80, 0.60),(-120.30, 112.13, 0.00),(0.44, 0.60),30.87183,Card_CityCard
(-0.05, 0.05, 0.00),(-0.02, -0.81, 0.59),(-124.17, 94.61, 0.00),(0.44, 0.59),30.92493,Card_CityCard
(-0.06, 0.04, 0.02),(-0.05, -0.80, 0.60),(-163.53, 116.85, 0.00),(0.41, 0.61),30.9832,Card_CityCard
(-0.07, 0.00, 0.06),(-0.06, -0.79, 0.62),(-169.28, 151.01, 0.00),(0.41, 0.64),31.03958,Background_EyeArea
(-0.07, 0.00, 0.06),(-0.06, -0.78, 0.62),(-177.82, 156.22, 0.00),(0.41, 0.64),31.09715,Background_EyeArea
(-0.07, 0.00, 0.06),(-0.06, -0.79, 0.61),(-186.09, 142.75, 0.00),(0.40, 0.63),31.16899,Background_EyeArea
(-0.07, 0.05, 0.02),(-0.06, -0.79, 0.62),(-184.04, 148.73, 0.00),(0.40, 0.64),31.23199,Card_CityCard
(-0.07, 0.05, 0.02),(-0.06, -0.78, 0.62),(-185.99, 154.03, 0.00),(0.40, 0.64),31.28829,Card_CityCard
(-0.07, 0.05, 0.03),(-0.06, -0.77, 0.63),(-188.70, 179.53, 0.00),(0.40, 0.67),31.34972,Card_CityCard
(-0.09, 0.00, 0.07),(-0.09, -0.77, 0.63),(-218.95, 182.24, 0.00),(0.39, 0.67),31.41612,Background_EyeArea
(-0.09, 0.00, 0.07),(-0.08, -0.77, 0.63),(-215.63, 184.27, 0.00),(0.39, 0.67),31.48716,Background_EyeArea
