eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.01, 0.00, 0.01),(0.09, -0.79, 0.61),(-26.46, 19.70, 0.00),(0.49, 0.52),0,City_Hamburg
(0.00, 0.00, -0.01),(0.08, -0.82, 0.57),(-2.89, -23.53, 0.00),(0.50, 0.48),0.333334,Background_EyeArea
(0.00, 0.00, -0.01),(0.08, -0.82, 0.57),(-3.18, -14.68, 0.00),(0.50, 0.49),0.4572849,Background_EyeArea
(-0.01, 0.00, 0.00),(0.07, -0.82, 0.57),(-22.29, -3.46, 0.00),(0.49, 0.50),0.4930668,Background_EyeArea
(-0.02, 0.00, -0.01),(0.04, -0.83, 0.56),(-52.75, -32.74, 0.00),(0.47, 0.47),0.6515036,Background_EyeArea
(-0.01, 0.00, -0.01),(0.07, -0.82, 0.56),(-32.67, -27.98, 0.00),(0.48, 0.47),0.9570522,Background_EyeArea
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.56),(-21.49, -25.38, 0.00),(0.49, 0.48),1.018338,Background_EyeArea
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.56),(-14.70, -28.75, 0.00),(0.49, 0.47),1.243728,Background_EyeArea
(-0.01, 0.05, -0.05),(0.08, -0.83, 0.56),(-19.16, -32.31, 0.00),(0.49, 0.47),1.254337,Card_CityCard
(-0.01, 0.05, -0.04),(0.08, -0.82, 0.56),(-20.14, -21.76, 0.00),(0.49, 0.48),1.347994,Card_CityCard
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.56),(-20.48, -20.22, 0.00),(0.49, 0.48),1.431586,Background_EyeArea
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.56),(-18.82, -21.96, 0.00),(0.49, 0.48),1.597487,Background_EyeArea
(-0.02, 0.05, -0.04),(0.07, -0.82, 0.57),(-28.17, -14.66, 0.00),(0.49, 0.49),1.623528,Card_CityCard
(-0.01, 0.05, -0.04),(0.08, -0.82, 0.56),(-23.90, -23.18, 0.00),(0.49, 0.48),1.723045,Card_CityCard
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.56),(-22.94, -23.39, 0.00),(0.49, 0.48),1.80336,Background_EyeArea
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.57),(-26.38, -19.52, 0.00),(0.49, 0.48),1.983556,Background_EyeArea
(-0.02, 0.05, -0.04),(0.07, -0.82, 0.56),(-28.27, -22.49, 0.00),(0.49, 0.48),2.005449,Card_CityCard
(-0.01, 0.05, -0.05),(0.09, -0.82, 0.56),(-16.25, -28.44, 0.00),(0.49, 0.47),2.136556,Card_CityCard
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.56),(-16.60, -26.38, 0.00),(0.49, 0.48),2.234736,Background_EyeArea
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.57),(-23.51, -18.07, 0.00),(0.49, 0.48),2.331969,Background_EyeArea
(-0.01, 0.00, -0.01),(0.08, -0.82, 0.56),(-22.76, -24.22, 0.00),(0.49, 0.48),2.344311,Background_EyeArea
