eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.03, 0.05, -0.03),(-0.02, -0.80, 0.60),(-66.77, 9.15, 0.00),(0.47, 0.51),0.8226881,<CityCard> Hamburg Blue
(-0.03, 0.05, -0.03),(-0.02, -0.79, 0.61),(-80.71, 24.71, 0.00),(0.46, 0.52),0.8942804,<CityCard> Hamburg Blue
(-0.04, 0.00, 0.01),(-0.03, -0.79, 0.62),(-92.08, 30.73, 0.00),(0.45, 0.53),0.9126158,<City> Berlin Blue
(-0.03, 0.00, 0.01),(-0.02, -0.79, 0.61),(-78.17, 25.76, 0.00),(0.46, 0.52),0.9484358,<City> Berlin Blue
(-0.03, 0.00, 0.01),(-0.02, -0.79, 0.61),(-81.60, 27.90, 0.00),(0.46, 0.53),0.9912605,<City> Berlin Blue
(-0.03, 0.00, 0.01),(-0.01, -0.79, 0.61),(-67.30, 25.80, 0.00),(0.46, 0.52),1.069224,<City> Hamburg Blue
(-0.03, 0.04, -0.02),(-0.02, -0.80, 0.61),(-80.26, 11.27, 0.00),(0.46, 0.51),1.123734,<CityCard> Glasgow Blue
(-0.03, 0.05, -0.03),(-0.02, -0.80, 0.61),(-82.99, 12.43, 0.00),(0.46, 0.51),1.152906,<CityCard> Glasgow Blue
(-0.03, 0.05, -0.03),(-0.01, -0.79, 0.61),(-78.19, 16.80, 0.00),(0.46, 0.52),1.17562,<CityCard> Glasgow Blue
(-0.03, 0.05, -0.03),(-0.01, -0.79, 0.61),(-78.19, 15.87, 0.00),(0.46, 0.51),1.195601,<CityCard> Glasgow Blue
(-0.03, 0.05, -0.03),(-0.01, -0.80, 0.61),(-80.40, 12.06, 0.00),(0.46, 0.51),1.220893,<CityCard> Glasgow Blue
(-0.03, 0.05, -0.04),(-0.01, -0.80, 0.60),(-75.12, 1.31, 0.00),(0.46, 0.50),1.249114,<CityCard> Glasgow Blue
(-0.03, 0.04, -0.03),(-0.01, -0.80, 0.60),(-72.39, 2.73, 0.00),(0.46, 0.50),1.271952,<CityCard> Glasgow Blue
(-0.03, 0.00, 0.00),(0.00, -0.80, 0.60),(-76.65, 3.93, 0.00),(0.46, 0.50),1.693843,<City> Berlin Blue
(-0.03, 0.00, 0.00),(0.00, -0.80, 0.59),(-79.96, 3.15, 0.00),(0.46, 0.50),1.720227,<City> Berlin Blue
(-0.03, 0.04, -0.03),(0.01, -0.81, 0.59),(-64.84, -6.70, 0.00),(0.47, 0.49),1.899779,<CityCard> Budapest Yellow
(-0.03, 0.05, -0.04),(0.01, -0.81, 0.59),(-71.81, 0.55, 0.00),(0.46, 0.50),1.949995,<CityCard> Budapest Yellow
(-0.04, 0.05, -0.04),(-0.01, -0.81, 0.59),(-94.20, 1.64, 0.00),(0.45, 0.50),1.98003,<CityCard> Budapest Yellow
(-0.05, 0.05, -0.03),(-0.03, -0.80, 0.60),(-126.63, 28.32, 0.00),(0.43, 0.53),1.999688,<CityCard> Budapest Yellow
(-0.06, 0.05, -0.01),(-0.06, -0.78, 0.62),(-164.29, 78.29, 0.00),(0.41, 0.57),2.029458,<CityCard> Budapest Yellow
(-0.14, 0.00, 0.12),(-0.15, -0.71, 0.69),(-347.60, 306.90, 0.00),(0.32, 0.78),2.07958,<City> Lisbon Yellow
(-0.05, 0.00, 0.20),(-0.05, -0.65, 0.76),(-113.63, 507.34, 0.00),(0.44, 0.97),33.14037,<CityCard> Budapest Yellow
(-0.01, 0.00, 0.18),(0.00, -0.67, 0.74),(-29.48, 444.94, 0.00),(0.48, 0.91),33.15391,<CityCard> Budapest Yellow
(0.01, 0.00, 0.16),(0.02, -0.68, 0.73),(14.41, 397.70, 0.00),(0.51, 0.87),33.16623,<CityCard> Stockholm Red
(0.02, 0.00, 0.14),(0.05, -0.69, 0.72),(61.48, 351.77, 0.00),(0.53, 0.83),33.17981,<CityCard> Stockholm Red
(0.06, 0.00, -0.05),(0.10, -0.86, 0.51),(140.00, -132.60, 0.00),(0.57, 0.38),33.40877,<City> Helsinki Red
(0.05, 0.00, -0.05),(0.09, -0.86, 0.51),(131.52, -132.08, 0.00),(0.57, 0.38),33.42227,<City> Helsinki Red
(0.05, 0.00, -0.05),(0.09, -0.86, 0.51),(130.52, -128.73, 0.00),(0.57, 0.38),33.4338,<City> Helsinki Red
(-0.01, 0.00, -0.08),(-0.03, -0.88, 0.48),(-17.11, -206.56, 0.00),(0.49, 0.31),33.87142,<City> Minsk Red
(-0.01, 0.00, -0.08),(-0.03, -0.88, 0.48),(-20.70, -210.41, 0.00),(0.49, 0.31),33.88507,<City> Minsk Red
(-0.01, 0.00, -0.09),(-0.03, -0.88, 0.48),(-23.89, -214.67, 0.00),(0.49, 0.30),33.89832,<City> Minsk Red
(0.00, 0.00, -0.09),(-0.02, -0.88, 0.47),(-11.60, -216.53, 0.00),(0.49, 0.30),34.45998,<City> Minsk Red
(0.00, 0.00, -0.08),(-0.02, -0.88, 0.48),(-7.72, -212.25, 0.00),(0.50, 0.30),34.47559,<City> Minsk Red
(0.00, 0.00, -0.09),(-0.02, -0.88, 0.47),(-3.23, -214.56, 0.00),(0.50, 0.30),34.4888,<City> Minsk Red
(0.00, 0.00, -0.08),(-0.01, -0.88, 0.48),(0.58, -210.78, 0.00),(0.50, 0.30),34.49827,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(12.71, -206.36, 0.00),(0.51, 0.31),34.51114,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(15.39, -204.40, 0.00),(0.51, 0.31),34.52438,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(21.50, -200.13, 0.00),(0.51, 0.31),34.65271,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(20.87, -200.45, 0.00),(0.51, 0.31),34.66213,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(20.92, -203.99, 0.00),(0.51, 0.31),34.67532,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(20.79, -203.94, 0.00),(0.51, 0.31),34.68871,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(20.81, -203.81, 0.00),(0.51, 0.31),34.70206,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(20.82, -205.43, 0.00),(0.51, 0.31),34.71422,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(21.28, -205.01, 0.00),(0.51, 0.31),34.72763,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(21.25, -205.05, 0.00),(0.51, 0.31),34.74133,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(22.84, -204.04, 0.00),(0.51, 0.31),34.75293,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.48),(23.07, -203.54, 0.00),(0.51, 0.31),34.76602,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(22.31, -201.58, 0.00),(0.51, 0.31),34.77877,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(21.95, -200.82, 0.00),(0.51, 0.31),34.79494,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(16.02, -200.96, 0.00),(0.51, 0.31),34.80776,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(15.28, -199.80, 0.00),(0.51, 0.31),34.81784,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(14.56, -198.88, 0.00),(0.51, 0.32),34.83009,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(14.37, -201.80, 0.00),(0.51, 0.31),34.84418,<City> Minsk Red
(0.01, 0.00, -0.08),(0.00, -0.88, 0.48),(13.16, -201.20, 0.00),(0.51, 0.31),34.85837,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.48),(12.38, -200.74, 0.00),(0.51, 0.31),34.87257,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.48),(11.57, -200.45, 0.00),(0.51, 0.31),34.88693,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.48),(10.84, -199.86, 0.00),(0.51, 0.31),34.90052,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.48),(10.15, -200.18, 0.00),(0.51, 0.31),34.9142,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.48),(9.06, -200.00, 0.00),(0.50, 0.31),34.92833,<City> Minsk Red
(0.00, 0.00, -0.08),(-0.01, -0.88, 0.48),(1.47, -200.93, 0.00),(0.50, 0.31),34.94175,<City> Minsk Red
(0.00, 0.00, -0.08),(-0.01, -0.88, 0.48),(0.84, -200.23, 0.00),(0.50, 0.31),34.95815,<City> Minsk Red
(0.00, 0.00, -0.08),(-0.01, -0.88, 0.48),(0.54, -199.57, 0.00),(0.50, 0.32),34.97281,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(11.49, -207.26, 0.00),(0.51, 0.31),34.98299,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(11.18, -206.47, 0.00),(0.51, 0.31),34.99484,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(6.56, -206.86, 0.00),(0.50, 0.31),35.0096,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(6.16, -206.49, 0.00),(0.50, 0.31),35.02264,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(12.34, -210.42, 0.00),(0.51, 0.31),35.03485,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(12.02, -211.02, 0.00),(0.51, 0.30),35.04772,<City> Minsk Red
(0.00, 0.00, -0.09),(0.00, -0.88, 0.47),(11.56, -212.68, 0.00),(0.51, 0.30),35.06144,<City> Minsk Red
(0.00, 0.00, -0.09),(0.00, -0.88, 0.47),(11.26, -213.70, 0.00),(0.51, 0.30),35.07381,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(10.16, -208.97, 0.00),(0.51, 0.31),35.0869,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(9.81, -209.02, 0.00),(0.51, 0.31),35.10063,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(10.11, -208.60, 0.00),(0.51, 0.31),35.11633,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(9.61, -208.01, 0.00),(0.51, 0.31),35.12915,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(9.27, -207.01, 0.00),(0.50, 0.31),35.13795,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(10.47, -206.22, 0.00),(0.51, 0.31),35.15124,<City> Minsk Red
(0.00, 0.00, -0.08),(0.00, -0.88, 0.47),(10.74, -205.15, 0.00),(0.51, 0.31),35.16548,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.48),(14.37, -200.27, 0.00),(0.51, 0.31),35.17915,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.48),(14.99, -199.44, 0.00),(0.51, 0.32),35.19189,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.47),(16.55, -206.04, 0.00),(0.51, 0.31),35.20612,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.47),(17.50, -205.35, 0.00),(0.51, 0.31),35.22009,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.47),(17.54, -204.28, 0.00),(0.51, 0.31),35.23394,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.47),(15.45, -206.58, 0.00),(0.51, 0.31),35.24858,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.47),(15.25, -205.68, 0.00),(0.51, 0.31),35.26324,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.47),(16.16, -208.95, 0.00),(0.51, 0.31),35.27915,<City> Minsk Red
(0.01, 0.00, -0.08),(0.01, -0.88, 0.47),(16.03, -208.69, 0.00),(0.51, 0.31),35.29384,<City> Minsk Red
