eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.02, 0.04, -0.06),(0.09, -0.68, 0.72),(-41.15, -26.45, 0.00),(0.48, 0.48),0.532033,Card_CityCard
(-0.02, 0.05, -0.06),(0.10, -0.68, 0.73),(-26.00, -17.57, 0.00),(0.49, 0.48),0.5761118,Card_CityCard
(-0.02, 0.05, -0.06),(0.09, -0.68, 0.73),(-24.88, -8.24, 0.00),(0.49, 0.49),0.6277981,Card_CityCard
(-0.01, 0.03, -0.03),(0.09, -0.68, 0.73),(-21.48, 5.12, 0.00),(0.49, 0.50),0.6970854,Card_CityCard
(-0.01, 0.00, 0.01),(0.07, -0.68, 0.73),(-32.51, 25.55, 0.00),(0.48, 0.52),0.7360859,City_Hamburg
(-0.01, 0.00, 0.01),(0.07, -0.68, 0.73),(-30.25, 13.84, 0.00),(0.48, 0.51),0.7985439,City_Hamburg
(-0.01, 0.00, 0.01),(0.06, -0.68, 0.73),(-36.96, 20.03, 0.00),(0.48, 0.52),0.8505754,City_Hamburg
(-0.03, 0.00, -0.05),(0.02, -0.75, 0.66),(-76.05, -123.26, 0.00),(0.46, 0.39),0.978631,City_Warsaw
(-0.03, 0.00, -0.05),(0.03, -0.76, 0.65),(-64.19, -128.82, 0.00),(0.47, 0.38),1.028034,City_Warsaw
(-0.02, 0.00, -0.05),(0.04, -0.76, 0.65),(-57.10, -114.17, 0.00),(0.47, 0.39),1.080356,City_Warsaw
(-0.02, 0.00, -0.05),(0.04, -0.76, 0.65),(-61.73, -114.05, 0.00),(0.47, 0.39),1.143449,City_Warsaw
(-0.03, 0.00, -0.05),(0.04, -0.77, 0.64),(-64.88, -117.05, 0.00),(0.47, 0.39),1.223277,City_Warsaw
(-0.03, 0.00, -0.05),(0.04, -0.78, 0.63),(-63.75, -121.33, 0.00),(0.47, 0.39),1.268907,City_Warsaw
(-0.03, 0.00, -0.04),(0.04, -0.77, 0.63),(-63.41, -108.82, 0.00),(0.47, 0.40),1.314077,City_Warsaw
(-0.03, 0.00, -0.05),(0.04, -0.78, 0.62),(-63.07, -115.52, 0.00),(0.47, 0.39),1.373872,City_Warsaw
(-0.03, 0.02, -0.08),(0.04, -0.81, 0.59),(-60.43, -158.00, 0.00),(0.47, 0.35),1.489015,Card_CityCard
(-0.03, 0.00, -0.05),(0.03, -0.79, 0.61),(-64.19, -125.32, 0.00),(0.47, 0.38),1.549105,City_Warsaw
(-0.03, 0.00, -0.05),(0.03, -0.79, 0.61),(-66.21, -123.60, 0.00),(0.47, 0.39),1.698969,City_Warsaw
(-0.02, 0.00, -0.15),(0.06, -0.90, 0.43),(-43.23, -371.60, 0.00),(0.48, 0.16),1.771223,Card_CityCard_Player1
(-0.02, 0.00, -0.17),(0.06, -0.91, 0.40),(-38.52, -415.12, 0.00),(0.48, 0.12),1.843127,Card_CityCard_Player1
(-0.02, 0.00, -0.17),(0.06, -0.91, 0.42),(-40.03, -422.97, 0.00),(0.48, 0.11),1.924222,Card_CityCard_Player1
(-0.02, 0.00, -0.19),(0.06, -0.91, 0.41),(-40.79, -464.00, 0.00),(0.48, 0.07),2.012609,Card_CityCard_Player1
(-0.01, 0.00, -0.14),(0.01, -0.69, 0.73),(-19.64, -360.64, 0.00),(0.49, 0.17),3.525414,Card_CityCard_Player1
(-0.01, 0.00, -0.15),(0.00, -0.69, 0.72),(-27.59, -370.08, 0.00),(0.49, 0.16),3.57712,Card_CityCard_Player1
(-0.01, 0.00, -0.15),(0.01, -0.69, 0.72),(-23.49, -372.16, 0.00),(0.49, 0.16),3.647901,Card_CityCard_Player1
(-0.01, 0.00, -0.15),(0.01, -0.69, 0.73),(-25.65, -365.71, 0.00),(0.49, 0.16),3.693034,Card_CityCard_Player1
(-0.01, 0.00, -0.17),(0.01, -0.71, 0.70),(-27.40, -430.42, 0.00),(0.49, 0.10),3.750268,Card_CityCard_Player1
(-0.01, 0.00, -0.17),(0.01, -0.71, 0.70),(-28.22, -430.78, 0.00),(0.49, 0.10),3.806225,Card_CityCard_Player1
(-0.01, 0.00, -0.17),(0.01, -0.71, 0.70),(-27.75, -420.39, 0.00),(0.49, 0.11),3.859611,Card_CityCard_Player1
(-0.01, 0.00, -0.17),(0.01, -0.71, 0.70),(-29.47, -427.80, 0.00),(0.48, 0.10),3.911874,Card_CityCard_Player1
(-0.01, 0.00, -0.17),(0.01, -0.71, 0.70),(-31.85, -424.21, 0.00),(0.48, 0.11),3.978292,Card_CityCard_Player1
(-0.01, 0.00, -0.17),(0.01, -0.71, 0.70),(-34.65, -426.29, 0.00),(0.48, 0.11),4.044081,Card_CityCard_Player1
(-0.01, 0.00, -0.18),(0.01, -0.72, 0.70),(-36.25, -436.72, 0.00),(0.48, 0.10),4.119596,Card_CityCard_Player1
(-0.01, 0.00, -0.17),(0.01, -0.71, 0.70),(-36.26, -431.54, 0.00),(0.48, 0.10),4.18825,Card_CityCard_Player1
(0.00, 0.00, 0.11),(0.00, -0.72, 0.69),(3.23, 275.46, 0.00),(0.50, 0.76),4.521006,City_Dublin
(0.01, 0.00, -0.07),(0.01, -0.87, 0.49),(21.99, -166.23, 0.00),(0.51, 0.35),4.591759,City_Minsk
(0.00, 0.00, -0.08),(0.01, -0.88, 0.47),(9.88, -206.29, 0.00),(0.51, 0.31),4.658738,City_Minsk
(0.00, 0.00, -0.09),(0.00, -0.89, 0.46),(1.22, -216.06, 0.00),(0.50, 0.30),4.730397,City_Minsk
(0.00, 0.00, -0.08),(0.01, -0.88, 0.47),(7.91, -211.96, 0.00),(0.50, 0.30),4.8002,City_Minsk
(0.00, 0.00, -0.14),(0.01, -0.93, 0.37),(1.13, -355.27, 0.00),(0.50, 0.17),4.857609,Card_CityCard_Player1
(0.00, 0.00, -0.15),(0.00, -0.93, 0.36),(-2.78, -373.13, 0.00),(0.50, 0.15),4.914414,Card_CityCard_Player1
(0.00, 0.00, -0.16),(0.00, -0.94, 0.34),(-10.65, -393.21, 0.00),(0.49, 0.14),4.970272,Card_CityCard_Player1
