eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.03, 0.00, 0.03),(0.04, -0.79, 0.61),(-69.37, 70.57, 0.00),(0.46, 0.57),0,<Board>
(-0.03, 0.00, 0.01),(0.04, -0.81, 0.58),(-71.02, 21.81, 0.00),(0.46, 0.52),0.1806855,<Board>
(-0.03, 0.00, 0.01),(0.04, -0.81, 0.58),(-67.00, 15.87, 0.00),(0.47, 0.51),0.2219768,<Board>
(-0.02, 0.00, 0.00),(0.05, -0.82, 0.58),(-60.07, 11.27, 0.00),(0.47, 0.51),0.2386332,<Board>
(-0.02, 0.00, 0.00),(0.05, -0.82, 0.57),(-58.02, 7.64, 0.00),(0.47, 0.51),0.2747951,<Board>
(-0.02, 0.00, 0.00),(0.05, -0.82, 0.57),(-57.67, 8.36, 0.00),(0.47, 0.51),0.302803,<Board>
(-0.03, 0.00, 0.00),(0.04, -0.82, 0.58),(-63.18, 12.54, 0.00),(0.47, 0.51),0.3163791,<Board>
(-0.03, 0.00, 0.00),(0.04, -0.82, 0.58),(-63.26, 6.37, 0.00),(0.47, 0.51),0.3386011,<Board>
(-0.02, 0.00, 0.00),(0.04, -0.82, 0.57),(-60.35, -1.70, 0.00),(0.47, 0.50),0.3696723,<Board>
(-0.02, 0.04, -0.03),(0.04, -0.82, 0.57),(-55.49, -8.20, 0.00),(0.47, 0.49),0.3933263,<CityCard> Amsterdam Blue
(-0.02, 0.05, -0.03),(0.04, -0.82, 0.57),(-55.48, -0.97, 0.00),(0.47, 0.50),0.4171906,<CityCard> Amsterdam Blue
(-0.02, 0.05, -0.04),(0.04, -0.82, 0.57),(-50.22, -2.95, 0.00),(0.47, 0.50),0.440589,<CityCard> Amsterdam Blue
(-0.02, 0.05, -0.04),(0.04, -0.82, 0.57),(-48.87, -5.46, 0.00),(0.47, 0.49),0.482996,<CityCard> Amsterdam Blue
(-0.02, 0.05, -0.04),(0.04, -0.82, 0.57),(-48.51, -2.09, 0.00),(0.47, 0.50),0.4909873,<CityCard> Amsterdam Blue
(-0.02, 0.05, -0.03),(0.04, -0.82, 0.58),(-49.03, 1.95, 0.00),(0.47, 0.50),0.521452,<CityCard> Amsterdam Blue
(-0.02, 0.05, -0.03),(0.04, -0.81, 0.58),(-52.59, 8.64, 0.00),(0.47, 0.51),0.5444989,<CityCard> Amsterdam Blue
(-0.03, 0.03, -0.02),(0.02, -0.81, 0.59),(-66.23, 20.32, 0.00),(0.47, 0.52),0.5700154,<CityCard> Amsterdam Blue
(-0.03, 0.00, 0.01),(0.02, -0.80, 0.60),(-70.39, 36.28, 0.00),(0.46, 0.53),0.5918922,<Board>
(-0.03, 0.00, 0.01),(0.02, -0.80, 0.60),(-70.91, 34.88, 0.00),(0.46, 0.53),0.6169071,<Board>
(-0.03, 0.00, 0.01),(0.01, -0.80, 0.59),(-72.49, 30.08, 0.00),(0.46, 0.53),0.6437917,<Board>
(-0.03, 0.00, 0.01),(0.01, -0.81, 0.59),(-72.97, 16.60, 0.00),(0.46, 0.52),0.7126966,<Board>
(-0.03, 0.00, 0.00),(0.01, -0.81, 0.58),(-75.86, 7.95, 0.00),(0.46, 0.51),0.7214255,<Board>
(-0.03, 0.00, 0.00),(0.01, -0.81, 0.58),(-75.98, 2.78, 0.00),(0.46, 0.50),0.7390275,<Board>
(-0.03, 0.04, -0.03),(0.01, -0.81, 0.58),(-73.42, -2.18, 0.00),(0.46, 0.50),0.7621841,<CityCard> Lisbon Yellow
(-0.03, 0.05, -0.03),(0.01, -0.81, 0.58),(-73.01, -3.44, 0.00),(0.46, 0.50),0.7903824,<CityCard> Lisbon Yellow
(-0.03, 0.05, -0.03),(0.00, -0.81, 0.59),(-76.05, 10.61, 0.00),(0.46, 0.51),0.8193798,<CityCard> Lisbon Yellow
(-0.03, 0.05, -0.03),(0.00, -0.81, 0.59),(-77.00, 13.34, 0.00),(0.46, 0.51),0.8464756,<CityCard> Lisbon Yellow
(-0.03, 0.05, -0.03),(0.01, -0.80, 0.60),(-71.42, 28.64, 0.00),(0.46, 0.53),0.871459,<CityCard> Lisbon Yellow
(-0.03, 0.05, -0.02),(0.01, -0.80, 0.60),(-70.19, 32.92, 0.00),(0.46, 0.53),0.8925061,<CityCard> Lisbon Yellow
(-0.03, 0.05, -0.02),(0.01, -0.80, 0.60),(-69.11, 42.37, 0.00),(0.46, 0.54),0.9168706,<CityCard> Lisbon Yellow
(-0.03, 0.03, 0.00),(0.01, -0.80, 0.60),(-67.36, 47.78, 0.00),(0.46, 0.54),0.9412141,<CityCard> Lisbon Yellow
(-0.03, 0.00, 0.02),(0.01, -0.80, 0.60),(-64.27, 49.61, 0.00),(0.47, 0.55),0.9699016,<Board>
(-0.03, 0.00, 0.02),(0.01, -0.80, 0.61),(-64.81, 57.46, 0.00),(0.47, 0.55),0.9981112,<Board>
(-0.02, 0.00, 0.02),(0.02, -0.80, 0.61),(-56.76, 61.29, 0.00),(0.47, 0.56),1.047477,<Board>
(-0.02, 0.00, 0.02),(0.02, -0.80, 0.60),(-54.35, 53.38, 0.00),(0.47, 0.55),1.074802,<Board>
(-0.02, 0.00, 0.02),(0.02, -0.80, 0.60),(-50.74, 45.97, 0.00),(0.47, 0.54),1.10167,<Board>
(-0.02, 0.00, 0.01),(0.02, -0.81, 0.58),(-43.36, 14.11, 0.00),(0.48, 0.51),1.321147,<Board>
(-0.02, 0.00, 0.01),(0.02, -0.81, 0.58),(-38.48, 16.70, 0.00),(0.48, 0.52),1.328659,<Board>
(-0.02, 0.00, 0.01),(0.01, -0.81, 0.59),(-46.38, 24.70, 0.00),(0.48, 0.52),1.350891,<Board>
(-0.02, 0.00, 0.01),(0.01, -0.81, 0.58),(-43.87, 16.52, 0.00),(0.48, 0.52),1.397508,<Board>
(-0.02, 0.00, 0.00),(0.01, -0.81, 0.58),(-44.54, 12.27, 0.00),(0.48, 0.51),1.402884,<Board>
(-0.02, 0.00, 0.01),(0.01, -0.81, 0.58),(-44.16, 14.47, 0.00),(0.48, 0.51),1.423082,<Board>
(-0.02, 0.00, 0.01),(0.01, -0.81, 0.59),(-46.54, 21.20, 0.00),(0.48, 0.52),1.451458,<Board>
