eyePosition,direction,boardPosition,relativeBoardPosition,timeStamp,object
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-74.83, -27.20, 0.00),(0.46, 0.47),9.899924,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.64),(-77.22, -16.53, 0.00),(0.46, 0.48),10.09702,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-82.59, -13.44, 0.00),(0.46, 0.49),10.13389,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-85.18, -13.50, 0.00),(0.46, 0.49),10.14405,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-81.50, -15.53, 0.00),(0.46, 0.49),10.16546,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-85.53, -16.44, 0.00),(0.46, 0.48),10.19588,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-83.07, -13.29, 0.00),(0.46, 0.49),10.21038,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-83.12, -13.10, 0.00),(0.46, 0.49),10.21811,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-83.40, -18.46, 0.00),(0.46, 0.48),10.23331,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-84.65, -18.82, 0.00),(0.46, 0.48),10.24488,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-86.57, -19.26, 0.00),(0.45, 0.48),10.25793,Background_EyeArea
(-0.04, 0.00, -0.01),(-0.02, -0.78, 0.63),(-87.69, -16.67, 0.00),(0.45, 0.48),10.2741,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-78.10, -20.10, 0.00),(0.46, 0.48),10.28697,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-81.79, -24.04, 0.00),(0.46, 0.48),10.31022,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.01, -0.78, 0.63),(-69.81, -20.49, 0.00),(0.46, 0.48),10.32578,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.01, -0.78, 0.63),(-71.07, -23.80, 0.00),(0.46, 0.48),10.33543,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.01, -0.78, 0.63),(-72.44, -27.02, 0.00),(0.46, 0.47),10.35091,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.01, -0.78, 0.63),(-74.44, -26.78, 0.00),(0.46, 0.48),10.3627,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.01, -0.78, 0.63),(-76.05, -26.03, 0.00),(0.46, 0.48),10.37619,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-78.42, -25.98, 0.00),(0.46, 0.48),10.40259,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-81.19, -26.88, 0.00),(0.46, 0.48),10.41595,Background_EyeArea
(-0.03, 0.00, 0.00),(-0.02, -0.77, 0.64),(-82.28, -9.88, 0.00),(0.46, 0.49),10.43551,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-85.60, -12.23, 0.00),(0.46, 0.49),10.44553,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-82.34, -14.70, 0.00),(0.46, 0.49),10.47145,Berlin_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-79.28, -20.43, 0.00),(0.46, 0.48),10.48583,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.78, 0.63),(-80.46, -19.84, 0.00),(0.46, 0.48),10.49741,Background_EyeArea
(-0.03, 0.00, -0.01),(-0.02, -0.77, 0.63),(-81.74, -18.10, 0.00),(0.46, 0.48),10.50951,Background_EyeArea
